64,110,74
59,108,71
55,108,70
52,108,70
49,108,69
46,108,68
42,106,66
39,106,66
37,107,66
33,107,65
31,106,64
28,107,64
25,106,63
22,107,63
19,106,63
17,107,63
14,106,62
12,107,62
9,106,62
6,106,62
4,106,62
1,106,61
-2,106,62
-4,106,61
-7,106,62
-9,106,62
-12,106,62
-15,105,62
-17,106,62
-20,106,63
-23,105,62
-25,105,63
-28,105,63
-31,105,64
-34,105,64
-36,105,64
-39,105,65
-42,104,65
-45,104,66
-48,104,66
-51,103,67
-54,104,68
-58,105,70
46,80,50
43,79,49
57,110,68
52,107,65
49,108,65
46,107,64
42,107,63
39,106,62
36,107,62
33,106,61
31,107,61
28,106,60
25,107,60
22,107,59
19,106,59
17,107,59
14,106,58
11,106,58
9,108,59
6,108,59
4,107,58
1,108,59
-2,107,58
-4,106,58
-7,106,58
-10,107,58
-12,105,58
-15,105,58
-17,106,58
-20,105,58
-22,105,58
-25,104,58
-28,105,59
-31,105,60
-33,104,59
-36,104,60
-39,104,60
-42,104,61
-45,104,62
-48,104,63
-51,103,63
-54,104,64
-58,104,65
45,78,46
44,80,47
44,85,49
46,95,54
46,101,57
47,110,61
42,107,59
39,107,59
36,107,58
34,107,58
31,107,57
28,108,57
25,107,57
22,107,56
20,108,56
17,107,56
14,107,55
12,107,55
9,108,56
6,107,55
4,108,55
1,107,55
-2,108,55
-4,107,55
-7,106,55
-10,107,55
-12,106,55
-15,107,55
-17,106,55
-20,106,55
-23,106,56
-25,105,56
-28,106,56
-31,105,56
-34,106,57
-36,105,57
-39,105,58
-43,106,59
-45,104,59
-48,104,59
-51,104,60
-54,104,60
-57,103,61
46,79,44
44,81,44
43,84,46
42,87,47
41,90,48
40,94,50
45,113,59
40,110,57
37,107,55
34,107,54
31,107,54
28,107,54
25,108,54
22,107,53
20,107,53
17,107,52
14,108,53
12,108,53
9,108,52
6,108,52
4,108,52
1,108,52
-2,108,52
-4,107,52
-7,108,52
-10,107,52
-12,107,52
-15,107,52
-17,107,52
-20,107,53
-23,106,53
-26,107,53
