0,178,178
4,179,179
9,178,178
13,178,178
17,177,178
22,176,177
26,175,177
30,174,177
34,169,172
35,154,158
13,53,54
17,63,65
40,131,137
48,146,154
55,154,164
61,158,169
65,157,170
64,144,158
65,137,151
64,126,141
64,120,136
65,114,132
64,107,124
64,100,119
64,96,115
64,91,112
64,86,107
64,81,103
63,77,100
63,73,96
64,70,95
63,67,92
64,64,91
64,61,88
64,58,87
65,56,86
64,53,83
65,50,82
65,48,81
65,46,80
65,44,78
66,42,78
67,40,78
66,37,76
66,35,75
66,33,74
66,31,74
67,30,73
67,28,72
67,26,72
65,23,69
65,22,69
66,20,69
65,18,68
65,16,67
64,14,66
65,13,66
65,11,66
64,10,65
65,8,65
65,6,65
64,5,64
64,3,64
64,2,64
64,0,64
64,0,61
64,2,61
64,3,61
64,5,61
64,6,61
63,8,61
64,9,61
65,11,63
65,13,63
65,15,63
64,16,63
64,18,63
64,19,63
65,21,65
65,23,66
64,25,66
64,26,66
63,28,66
62,29,66
61,31,66
63,33,68
62,35,68
61,37,68
61,39,69
60,40,69
61,43,71
60,45,72
61,48,74
60,49,74
59,51,74
59,54,76
59,56,77
58,58,79
58,61,80
58,64,82
58,67,84
57,69,86
56,72,87
56,76,90
55,78,90
54,81,92
54,85,96
54,90,100
53,94,103
44,82,88
26,52,56
22,46,49
21,48,50
19,46,48
19,48,49
18,50,50
17,52,52
15,49,49
14,50,49
13,51,50
11,51,50
10,52,50
8,47,46
7,48,46
6,47,46
5,53,51
4,53,51
2,49,47
1,50,48
0,49,46
0,55,50
1,49,44
3,53,48
4,51,46
5,52,48
6,49,44
7,50,46
9,51,47
10,48,44
11,51,47
12,48,45
13,48,45
14,47,44
16,48,46
16,46,44
18,46,44
18,44,44
21,47,47
22,47,47
22,44,45
25,46,48
26,46,48
26,43,46
29,46,50
29,44,48
32,45,50
31,42,48
31,40,46
36,44,52
61,71,85
64,71,87
64,67,84
64,64,83
65,62,81
65,59,79
65,56,77
65,54,77
65,51,75
65,48,73
65,46,72
65,43,71
64,41,69
65,39,69
66,37,68
65,35,66
66,33,66
65,31,65
65,29,64
65,27,64
66,25,64
65,23,62
65,22,62
66,20,62
66,18,62
67,17,62
66,15,61
65,13,60
65,11,60
65,10,60
66,8,60
65,6,59
65,5,59
65,3,59
65,2,59
64,0,58
65,0,56
66,2,57
65,3,56
65,5,56
65,6,56
65,8,56
63,9,55
64,11,56
64,13,56
64,14,56
64,16,57
64,18,57
64,19,57
64,21,58
63,22,57
63,24,58
63,26,59
63,28,59
64,30,61
63,32,61
63,34,61
62,35,61
62,37,63
62,39,63
62,41,64
61,43,65
61,45,65
60,47,65
60,49,67
60,51,68
58,53,68
59,56,70
59,59,72
57,60,72
58,64,74
57,66,75
37,45,50
35,45,49
33,45,48
34,48,50
29,44,46
29,45,46
28,47,47
26,46,46
24,45,44
24,47,46
23,48,46
21,48,45
20,48,45
19,49,45
17,48,44
16,50,45
15,49,44
14,50,45
13,50,44
11,50,44
10,51,44
9,50,44
8,52,46
6,52,45
5,51,44
4,51,44
3,51,44
1,52,45
0,54,46
0,54,44
1,53,44
3,53,44
4,52,43
5,53,44
7,53,44
8,52,43
9,51,43
10,52,43
11,49,41
13,50,43
14,49,42
15,50,43
16,49,43
17,49,43
18,47,41
20,47,42
21,47,43
22,48,43
23,46,43
25,46,43
25,44,42
27,45,43
29,45,44
30,44,44
31,44,44
32,43,44
34,43,45
35,42,45
37,43,46
37,41,46
38,40,45
43,43,49
43,41,48
46,42,51
42,36,45
65,53,69
66,51,69
65,48,67
65,46,65
66,44,65
65,41,63
65,39,62
66,37,62
67,36,62
68,34,62
66,31,60
67,30,60
67,28,60
67,26,59
67,24,58
66,22,57
67,20,58
67,19,57
66,17,56
66,15,56
66,13,55
66,11,55
66,10,55
66,8,55
66,7,55
66,5,55
66,3,55
