175,0,175
175,-4,175
174,-9,174
173,-13,173
173,-17,174
145,-18,146
118,-18,120
100,-17,102
89,-18,91
81,-18,83
75,-19,77
70,-19,73
68,-21,71
66,-22,69
65,-23,69
63,-24,68
63,-26,68
62,-28,68
62,-29,69
61,-31,69
62,-33,70
62,-35,71
61,-36,71
60,-38,71
59,-40,71
59,-42,72
58,-43,73
58,-45,74
57,-47,74
57,-49,76
57,-52,77
57,-54,78
56,-56,78
56,-58,81
55,-60,81
54,-63,83
53,-65,84
53,-68,86
52,-70,88
52,-73,90
50,-75,90
50,-78,93
48,-80,93
48,-84,97
47,-87,99
46,-92,103
46,-97,107
45,-101,111
44,-106,115
43,-111,120
40,-113,120
37,-112,118
34,-112,117
31,-112,116
28,-110,114
25,-110,113
22,-110,112
19,-109,111
16,-108,110
13,-107,108
11,-108,109
8,-106,107
5,-106,106
3,-106,106
0,-105,105
0,-104,99
3,-104,99
5,-104,99
8,-104,99
10,-104,99
13,-104,100
16,-105,101
18,-105,101
21,-104,101
23,-105,102
26,-105,103
29,-105,103
32,-105,105
35,-105,105
38,-106,107
41,-107,109
44,-106,110
48,-107,112
51,-107,113
54,-107,114
55,-103,112
56,-99,108
56,-94,104
55,-87,99
56,-84,96
56,-80,93
57,-76,90
57,-73,88
58,-71,88
59,-68,86
59,-65,83
59,-62,82
59,-59,80
60,-57,79
61,-55,78
61,-53,77
62,-51,77
62,-48,74
62,-46,74
62,-43,72
63,-42,72
62,-40,70
63,-38,70
62,-35,68
64,-34,69
63,-32,68
64,-30,67
64,-28,67
64,-27,66
66,-25,67
65,-23,66
65,-22,66
65,-20,65
65,-18,64
65,-16,64
65,-15,63
67,-13,65
66,-12,64
67,-10,64
67,-8,64
66,-7,63
66,-5,63
67,-3,63
67,-2,63
66,0,63
68,0,62
67,-2,60
68,-3,62
67,-5,61
66,-7,60
68,-8,62
67,-10,61
66,-11,60
66,-13,61
65,-15,60
66,-17,62
66,-18,62
65,-20,62
64,-21,61
65,-23,62
64,-25,62
64,-26,62
64,-28,63
64,-30,64
62,-31,63
62,-33,64
63,-35,65
61,-37,64
61,-38,65
61,-41,66
60,-42,66
60,-45,68
