175,0,175
175,-4,175
174,-9,175
173,-13,174
172,-17,173
154,-19,155
122,-18,124
101,-18,103
90,-18,92
82,-18,84
75,-19,78
72,-20,74
68,-21,71
65,-22,69
63,-22,66
63,-24,67
61,-25,66
62,-28,68
61,-29,68
61,-31,69
61,-33,69
61,-35,70
61,-36,71
60,-38,71
59,-40,71
59,-42,72
58,-43,73
58,-45,74
57,-47,74
57,-49,76
57,-51,76
56,-53,77
56,-56,79
55,-57,79
54,-60,81
54,-62,82
53,-64,83
53,-67,86
52,-70,87
51,-72,88
50,-75,91
49,-78,92
48,-81,94
48,-84,97
47,-87,99
46,-91,102
45,-95,105
44,-100,110
43,-105,113
42,-110,117
40,-113,120
38,-115,121
34,-114,119
31,-113,117
28,-113,117
25,-113,116
22,-112,115
19,-111,112
16,-110,111
14,-109,110
11,-108,109
8,-109,109
5,-109,109
3,-107,107
0,-107,107
0,-105,100
3,-106,101
5,-106,101
8,-105,101
10,-105,101
13,-106,101
16,-105,101
18,-106,102
21,-106,103
24,-106,103
27,-107,105
30,-107,106
32,-107,106
35,-107,108
39,-108,109
42,-108,110
45,-108,112
48,-108,112
51,-108,114
53,-105,112
55,-102,110
56,-99,108
58,-96,107
59,-93,105
59,-88,101
60,-85,99
60,-81,97
61,-78,94
61,-74,92
61,-71,90
62,-69,88
63,-66,87
63,-63,85
64,-61,84
64,-58,83
65,-56,81
66,-54,81
66,-51,79
65,-48,77
66,-46,77
65,-43,74
65,-41,74
66,-39,73
66,-37,72
66,-36,72
65,-33,70
65,-31,69
66,-29,69
68,-28,70
67,-26,68
67,-24,68
68,-22,68
67,-20,67
67,-19,66
67,-17,66
67,-15,66
67,-13,66
68,-12,66
67,-10,65
67,-8,64
67,-7,64
67,-5,64
67,-3,63
66,-2,63
65,0,62
68,0,62
67,-2,61
67,-3,61
66,-5,60
67,-7,61
67,-8,61
67,-10,61
66,-11,60
67,-13,62
67,-15,62
66,-17,62
66,-18,62
67,-20,63
66,-22,63
66,-23,63
66,-25,64
65,-27,64
65,-29,64
64,-30,64
64,-32,65
64,-34,66
63,-36,66
63,-38,66
63,-40,68
62,-42,68
62,-44,68
62,-46,70
